NFR,Sector,Table,Type,Technology,Fuel,Abatement,Region,Pollutant,Value,Unit,CI_lower,CI_upper,Reference
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,Cr,6,mg/GJ,2,18,Thistlethwaite (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,As,46,mg/GJ,4.6,92,Thistlethwaite (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,Hg,16,mg/GJ,8,32,Thistlethwaite (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,Cd,1,mg/GJ,0.5,1.5,Thistlethwaite (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,BC,6.4,% of PM2.5,2,26,Zhang et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,PM10,78,g/GJ,39,156,Struschka et al. (2008)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,TSP,82,g/GJ,41,164,Thistlethwaite (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,SOx,450,g/GJ,400,1000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,NMVOC,23,g/GJ,10,100,US EPA (1998)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-23,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Automatic Boiler,Coal Fuels,,NA,NOx,165,g/GJ,100,250,US EPA (1998)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Cu,30,mg/GJ,8,50,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,Pb,150,mg/GJ,80,200,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,NOx,180,g/GJ,150,200,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,BC,6.4,% of PM2.5,2,26,Zhang et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,HCB,0.62,µg/GJ,0.31,1.2,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,"Indeno(1,2,3-cd)pyrene",40,mg/GJ,6,80,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Benzo(k)fluoranthene,50,mg/GJ,8,100,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Benzo(b)fluoranthene,130,mg/GJ,17,180,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Benzo(a)pyrene,100,mg/GJ,13,150,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,PCDD/F,400,ng I-TEQ/GJ,40,500,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,PCB,170,µg/GJ,85,260,Kakareka et al. (2004)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Zn,300,mg/GJ,100,500,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,NMVOC,20,g/GJ,10,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Ni,20,mg/GJ,2,30,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,SOx,900,g/GJ,450,1000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Cr,15,mg/GJ,1,20,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,As,5,mg/GJ,0.5,8,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Hg,7,mg/GJ,5,9,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Cd,3,mg/GJ,1,5,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Zn,0.42,mg/GJ,0.21,0.84,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,PM2.5,170,g/GJ,72,220,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-9,Tier 1 Emission Factor,NA,Liquid Fuels,,NA,Ni,125,mg/GJ,0.0025,600,Average of Tier 2 EFs for commercial/institutional liquid fuel combustion for all technologies
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,TSP,200,g/GJ,80,250,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,SOx,900,g/GJ,450,1000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,NMVOC,200,g/GJ,20,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,CO,2000,g/GJ,200,3000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Se,2,mg/GJ,0.5,3,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Zn,150,mg/GJ,100,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,TSP,150,g/GJ,80,250,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,SOx,450,g/GJ,300,900,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,NMVOC,100,g/GJ,20,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,CO,1500,g/GJ,200,3000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-22,Tier 2 Emission Factor,Advanced coal combustion techniques <1MWth - Manual Boiler,Coal Fuels,,NA,NOx,200,g/GJ,150,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,BC,6.4,% of PM2.5,2,26,Zhang et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,HCB,0.62,µg/GJ,0.31,1.2,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,"Indeno(1,2,3-cd)pyrene",6,mg/GJ,5,80,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Benzo(k)fluoranthene,9,mg/GJ,8,100,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Benzo(b)fluoranthene,17,mg/GJ,10,180,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Benzo(a)pyrene,13,mg/GJ,10,150,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,CO,200,g/GJ,150,3000,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,PCB,170,µg/GJ,85,260,Kakareka et al. (2004)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,Pb,200,mg/GJ,80,300,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Se,2,mg/GJ,0.5,3,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Ni,10,mg/GJ,2,20,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Cu,10,mg/GJ,8,30,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Cr,15,mg/GJ,1,20,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,As,4,mg/GJ,0.5,5,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Hg,9,mg/GJ,5,10,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Cd,1,mg/GJ,0.5,3,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,Pb,100,mg/GJ,80,200,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,PM2.5,72,g/GJ,60,220,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,PM10,76,g/GJ,60,240,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,TSP,80,g/GJ,70,250,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-21,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Coal Fuels,,NA,PCDD/F,100,ng I-TEQ/GJ,40,500,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Hg,0.1,mg/GJ,0.0013,0.68,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,TSP,0.2,g/GJ,0.12,0.28,BUWAL (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,SOx,0.5,g/GJ,0.3,0.7,BUWAL (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,NMVOC,1.6,g/GJ,1,2.2,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,CO,4.8,g/GJ,1.8,42,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,NOx,48,g/GJ,29,67,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,BC,5.4,% of PM2.5,2.7,11,"Hildemann et al. (1991), Muhlbaier (1981) **"
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Zn,0.0015,mg/GJ,0.00075,0.003,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Se,0.011,mg/GJ,0.0037,0.034,US EPA (1998)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Ni,0.00051,mg/GJ,0.00026,0.001,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Cu,7.6E-05,mg/GJ,3.8E-05,0.00015,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-26,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Natural Gas,,NA,Se,0.011,mg/GJ,0.0037,0.034,US EPA (1998)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,As,0.12,mg/GJ,0.06,0.24,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,Pb,0.0015,mg/GJ,0.00075,0.003,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Cd,0.00025,mg/GJ,0.00013,0.0005,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Pb,0.0015,mg/GJ,0.00075,0.003,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,PM2.5,0.45,g/GJ,0.27,0.63,*
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,PM10,0.45,g/GJ,0.27,0.63,*
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,TSP,0.45,g/GJ,0.27,0.63,Italian Ministry for the Environment (2005)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,SOx,0.3,g/GJ,0.2,0.4,DGC (2009)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,NMVOC,2,g/GJ,1.2,2.8,DGC (2009)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,CO,30,g/GJ,15,30,DGC (2009)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,NOx,40,g/GJ,30,55,DGC (2009)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-26,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Natural Gas,,NA,BC,5.4,% of PM2.5,2.7,11,"Hildemann et al. (1991), Muhlbaier (1981) **"
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-26,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Natural Gas,,NA,Zn,0.0015,mg/GJ,0.00075,0.003,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-27,Tier 2 Emission Factor,Medium size (>1 MWth to <=50 MWth) boilers,Natural Gas,,NA,Cr,0.00076,mg/GJ,0.00038,0.0015,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,CO,2.6,g/GJ,2,4,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-20,Tier 2 Emission Factor,Medium size (>50 kWth to <=1 MWth) boilers,Coal Fuels,,NA,PM10,190,g/GJ,76,240,Guidebook (2006) chapter B216
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-47,Tier 2 Emission Factor,Wood combustion <1MW - Manual Boilers,Wood,,NA,"Indeno(1,2,3-cd)pyrene",4,mg/GJ,2,8,Boman et al. (2011); Johansson et al. (2004)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Ni,0.005,mg/GJ,0.0025,0.01,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,As,0.002,mg/GJ,0.0005,0.002,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Cr,0.2,mg/GJ,0.1,0.4,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Hg,0.12,mg/GJ,0.03,0.12,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Cd,0.001,mg/GJ,0.00025,0.001,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,Pb,0.012,mg/GJ,0.006,0.024,Pulles et al. (2012)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,PM2.5,9.5,g/GJ,6,13,**
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,PM10,9.5,g/GJ,6,13,**
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,TSP,9.5,g/GJ,6,13,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,PM10,0.2,g/GJ,0.12,0.28,BUWAL (2001)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,NMVOC,0.18,g/GJ,0.018,1.8,US EPA (2000)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,PM2.5,0.2,g/GJ,0.12,0.28,*
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-29,Tier 2 Emission Factor,Gas Turbines,Gas Oil,,NA,NOx,83,g/GJ,50,116,Nielsen et al. (2010)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,BC,2.5,% of PM2.5,1.5,3.5,"England et al. (2004), Wien et al. (2004), US EPA (2011)"
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,Zn,0.0015,mg/GJ,0.00075,0.003,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,Se,0.011,mg/GJ,0.0037,0.034,US EPA (1998)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,Ni,0.00051,mg/GJ,0.00026,0.001,Nielsen et al. (2013)
1.A.4.c.i,Agriculture / forestry / fishing: Stationary,Table_3-28,Tier 2 Emission Factor,Gas Turbines,Natural Gas,,NA,Cu,7.6E-05,mg/GJ,3.8E-05,0.00015,Nielsen et al. (2013)
